sp,start,end,len
Mycobacterium_avium,1275,1323,48
Mycobacterium_bouchedurhonense,1,77,76
Mycobacterium_bouchedurhonense,83,91,8
Mycobacterium_bouchedurhonense,583,586,3
Mycobacterium_bouchedurhonense,1275,1323,48
Mycobacterium_gastri,1,77,76
Mycobacterium_gastri,83,91,8
Mycobacterium_gastri,583,586,3
Mycobacterium_gastri,1275,1323,48
Mycobacterium_parascrofulaceum,1,77,76
Mycobacterium_parascrofulaceum,83,91,8
Mycobacterium_parascrofulaceum,583,586,3
Mycobacterium_parascrofulaceum,1275,1323,48
Mycobacterium_asiaticum,1,77,76
Mycobacterium_asiaticum,83,91,8
Mycobacterium_asiaticum,583,586,3
Mycobacterium_asiaticum,1275,1323,48
Mycobacterium_intracellulare,1,77,76
Mycobacterium_intracellulare,83,91,8
Mycobacterium_intracellulare,583,586,3
Mycobacterium_intracellulare,1275,1323,48
Mycobacterium_kansasii,1,77,76
Mycobacterium_kansasii,83,91,8
Mycobacterium_kansasii,583,586,3
Mycobacterium_kansasii,1275,1323,48
Mycobacterium_kubicae,1,77,76
Mycobacterium_kubicae,83,91,8
Mycobacterium_kubicae,583,586,3
Mycobacterium_kubicae,1275,1323,48
Mycobacterium_conspicuum,1,77,76
Mycobacterium_conspicuum,83,91,8
Mycobacterium_conspicuum,583,586,3
Mycobacterium_conspicuum,1275,1323,48
Mycobacterium_vicinigordonae,1,77,76
Mycobacterium_vicinigordonae,83,91,8
Mycobacterium_vicinigordonae,583,586,3
Mycobacterium_vicinigordonae,1275,1323,48
Mycobacterium_paragordonae,1,77,76
Mycobacterium_paragordonae,83,91,8
Mycobacterium_paragordonae,583,586,3
Mycobacterium_paragordonae,1275,1323,48
Mycobacterium_fragae,1,77,76
Mycobacterium_fragae,83,91,8
Mycobacterium_fragae,583,586,3
Mycobacterium_fragae,1275,1323,48
Mycobacterium_bourgelatii,1,77,76
Mycobacterium_bourgelatii,83,91,8
Mycobacterium_bourgelatii,583,586,3
Mycobacterium_bourgelatii,1275,1323,48
Mycobacterium_europaeum,1,77,76
Mycobacterium_europaeum,83,91,8
Mycobacterium_europaeum,583,586,3
Mycobacterium_europaeum,1275,1323,48
Mycobacterium_yongonense,1,77,76
Mycobacterium_yongonense,83,91,8
Mycobacterium_yongonense,583,586,3
Mycobacterium_yongonense,1275,1323,48
Mycobacterium_paraintracellulare,1,77,76
Mycobacterium_paraintracellulare,83,91,8
Mycobacterium_paraintracellulare,583,586,3
Mycobacterium_paraintracellulare,1275,1323,48
Mycobacterium_seoulense,1,77,76
Mycobacterium_seoulense,83,91,8
Mycobacterium_seoulense,583,586,3
Mycobacterium_seoulense,1275,1323,48
Mycobacterium_branderi,1,77,76
Mycobacterium_branderi,83,91,8
Mycobacterium_branderi,583,586,3
Mycobacterium_branderi,1275,1323,48
Mycobacterium_chimaera,1,77,76
Mycobacterium_chimaera,83,91,8
Mycobacterium_chimaera,583,586,3
Mycobacterium_chimaera,1275,1323,48
Mycobacterium_shinjukuense,1,77,76
Mycobacterium_shinjukuense,83,91,8
Mycobacterium_shinjukuense,583,586,3
Mycobacterium_shinjukuense,1275,1323,48
Mycobacterium_parmense,1,77,76
Mycobacterium_parmense,83,91,8
Mycobacterium_parmense,583,586,3
Mycobacterium_parmense,1275,1323,48
Mycobacterium_intermedium,1,77,76
Mycobacterium_intermedium,83,91,8
Mycobacterium_intermedium,583,586,3
Mycobacterium_intermedium,1275,1323,48
Mycobacterium_scrofulaceum,1,77,76
Mycobacterium_scrofulaceum,83,91,8
Mycobacterium_scrofulaceum,583,586,3
Mycobacterium_scrofulaceum,1275,1323,48
Mycobacterium_noviomagense,1,77,76
Mycobacterium_noviomagense,83,91,8
Mycobacterium_noviomagense,583,586,3
Mycobacterium_noviomagense,1275,1323,48
Mycobacterium_helveticum,1,77,76
Mycobacterium_helveticum,83,91,8
Mycobacterium_helveticum,583,586,3
Mycobacterium_helveticum,1275,1323,48
Mycobacterium_celatum,1,77,76
Mycobacterium_celatum,83,91,8
Mycobacterium_celatum,583,586,3
Mycobacterium_celatum,1275,1323,48
Mycobacterium_saskatchewanense,1,77,76
Mycobacterium_saskatchewanense,83,91,8
Mycobacterium_saskatchewanense,583,586,3
Mycobacterium_saskatchewanense,1275,1323,48
Mycolicibacterium_psychrotolerans,1,77,76
Mycolicibacterium_psychrotolerans,83,91,8
Mycolicibacterium_psychrotolerans,583,586,3
Mycolicibacterium_psychrotolerans,1275,1323,48
Mycobacterium_talmoniae,1,77,76
Mycobacterium_talmoniae,83,91,8
Mycobacterium_talmoniae,583,586,3
Mycobacterium_talmoniae,1275,1323,48
Mycolicibacterium_vulneris,1,77,76
Mycolicibacterium_vulneris,83,91,8
Mycolicibacterium_vulneris,583,586,3
Mycolicibacterium_vulneris,1275,1323,48
Mycobacterium_paraseoulense,1,77,76
Mycobacterium_paraseoulense,83,91,8
Mycobacterium_paraseoulense,583,586,3
Mycobacterium_paraseoulense,1275,1323,48
Mycolicibacterium_rufum,1,77,76
Mycolicibacterium_rufum,83,91,8
Mycolicibacterium_rufum,583,586,3
Mycolicibacterium_rufum,1275,1323,48
Mycobacterium_haemophilum,1,77,76
Mycobacterium_haemophilum,83,91,8
Mycobacterium_haemophilum,583,586,3
Mycobacterium_haemophilum,1275,1323,48
Mycolicibacterium_poriferae,1,77,76
Mycolicibacterium_poriferae,83,91,8
Mycolicibacterium_poriferae,583,586,3
Mycolicibacterium_poriferae,1275,1323,48
Mycobacterium_ahvazicum,1,77,76
Mycobacterium_ahvazicum,83,91,8
Mycobacterium_ahvazicum,583,586,3
Mycobacterium_ahvazicum,1275,1323,48
Mycobacterium_palauense,1,77,76
Mycobacterium_palauense,83,91,8
Mycobacterium_palauense,583,586,3
Mycobacterium_palauense,1275,1323,48
Mycobacterium_simiae,1,77,76
Mycobacterium_simiae,83,91,8
Mycobacterium_simiae,583,586,3
Mycobacterium_simiae,1275,1323,48
Mycobacterium_senriense,1,77,76
Mycobacterium_senriense,83,91,8
Mycobacterium_senriense,583,586,3
Mycobacterium_senriense,1275,1323,48
Mycolicibacterium_holsaticum,1,77,76
Mycolicibacterium_holsaticum,83,91,8
Mycolicibacterium_holsaticum,583,586,3
Mycolicibacterium_holsaticum,1275,1323,48
Mycobacterium_timonense,1,77,76
Mycobacterium_timonense,83,91,8
Mycobacterium_timonense,583,586,3
Mycobacterium_timonense,1275,1323,48
Mycolicibacterium_moriokaense,1,77,76
Mycolicibacterium_moriokaense,83,91,8
Mycolicibacterium_moriokaense,583,586,3
Mycolicibacterium_moriokaense,1275,1323,48
Mycobacterium_lentiflavum,1,77,76
Mycobacterium_lentiflavum,83,91,8
Mycobacterium_lentiflavum,583,586,3
Mycobacterium_lentiflavum,1275,1323,48
Mycobacterium_basiliense,1,77,76
Mycobacterium_basiliense,83,91,8
Mycobacterium_basiliense,583,586,3
Mycobacterium_basiliense,1275,1323,48
Mycobacterium_arosiense,1,77,76
Mycobacterium_arosiense,83,91,8
Mycobacterium_arosiense,583,586,3
Mycobacterium_arosiense,1275,1323,48
Mycolicibacterium_elephantis,1,77,76
Mycolicibacterium_elephantis,83,91,8
Mycolicibacterium_elephantis,583,586,3
Mycolicibacterium_elephantis,1275,1323,48
Mycobacterium_numidiamassiliense,1,77,76
Mycobacterium_numidiamassiliense,83,91,8
Mycobacterium_numidiamassiliense,583,586,3
Mycobacterium_numidiamassiliense,1275,1323,48
Mycobacterium_mantenii,1,77,76
Mycobacterium_mantenii,83,91,8
Mycobacterium_mantenii,583,586,3
Mycobacterium_mantenii,1275,1323,48
Mycolicibacterium_xanthum,1,77,76
Mycolicibacterium_xanthum,83,91,8
Mycolicibacterium_xanthum,583,586,3
Mycolicibacterium_xanthum,1275,1323,48
Mycobacterium_shimoidei,1,77,76
Mycobacterium_shimoidei,83,91,8
Mycobacterium_shimoidei,583,586,3
Mycobacterium_shimoidei,1275,1323,48
Mycobacterium_genavense,1,77,76
Mycobacterium_genavense,83,91,8
Mycobacterium_genavense,583,586,3
Mycobacterium_genavense,1275,1323,48
Mycobacterium_marseillense,1,77,76
Mycobacterium_marseillense,83,91,8
Mycobacterium_marseillense,583,586,3
Mycobacterium_marseillense,1275,1323,48
Mycolicibacter_longobardus,1,77,76
Mycolicibacter_longobardus,83,91,8
Mycolicibacter_longobardus,583,586,3
Mycolicibacter_longobardus,1275,1323,48
Mycobacterium_heckeshornense,1,77,76
Mycobacterium_heckeshornense,83,91,8
Mycobacterium_heckeshornense,583,586,3
Mycobacterium_heckeshornense,1275,1323,48
Mycobacterium_xenopi,1,77,76
Mycobacterium_xenopi,83,91,8
Mycobacterium_xenopi,583,586,3
Mycobacterium_xenopi,1275,1323,48
Mycolicibacterium_baixiangningiae,1,77,76
Mycolicibacterium_baixiangningiae,83,91,8
Mycolicibacterium_baixiangningiae,583,586,3
Mycolicibacterium_baixiangningiae,1275,1323,48
Mycobacterium_paraffinicum,1,77,76
Mycobacterium_paraffinicum,83,91,8
Mycobacterium_paraffinicum,583,586,3
Mycobacterium_paraffinicum,1275,1323,48
Mycolicibacter_sinensis,1,77,76
Mycolicibacter_sinensis,83,91,8
Mycolicibacter_sinensis,583,586,3
Mycolicibacter_sinensis,1275,1323,48
Mycolicibacterium_pyrenivorans,1,77,76
Mycolicibacterium_pyrenivorans,83,91,8
Mycolicibacterium_pyrenivorans,583,586,3
Mycolicibacterium_pyrenivorans,1275,1323,48
Mycobacterium_triplex,1,77,76
Mycobacterium_triplex,83,91,8
Mycobacterium_triplex,583,586,3
Mycobacterium_triplex,1275,1323,48
Mycobacterium_colombiense,1,77,76
Mycobacterium_colombiense,83,91,8
Mycobacterium_colombiense,583,586,3
Mycobacterium_colombiense,1275,1323,48
Mycolicibacter_algericus,1,77,76
Mycolicibacter_algericus,83,91,8
Mycolicibacter_algericus,583,586,3
Mycolicibacter_algericus,1275,1323,48
Mycobacterium_spongiae,1,77,76
Mycobacterium_spongiae,83,91,8
Mycobacterium_spongiae,583,586,3
Mycobacterium_spongiae,1275,1323,48
Mycobacterium_novum,1,77,76
Mycobacterium_novum,83,91,8
Mycobacterium_novum,583,586,3
Mycobacterium_novum,1275,1323,48
Mycobacterium_sherrisii,1,77,76
Mycobacterium_sherrisii,83,91,8
Mycobacterium_sherrisii,583,586,3
Mycobacterium_sherrisii,1275,1323,48
Mycolicibacterium_mageritense,1,77,76
Mycolicibacterium_mageritense,83,91,8
Mycolicibacterium_mageritense,583,586,3
Mycolicibacterium_mageritense,1275,1323,48
Mycolicibacterium_hippocampi,1,77,76
Mycolicibacterium_hippocampi,83,91,8
Mycolicibacterium_hippocampi,583,586,3
Mycolicibacterium_hippocampi,1275,1323,48
Mycolicibacterium_chubuense,1,77,76
Mycolicibacterium_chubuense,83,91,8
Mycolicibacterium_chubuense,583,586,3
Mycolicibacterium_chubuense,1275,1323,48
Mycolicibacterium_agri,1,77,76
Mycolicibacterium_agri,83,91,8
Mycolicibacterium_agri,583,586,3
Mycolicibacterium_agri,1275,1323,48
Mycolicibacterium_pulveris,1,77,76
Mycolicibacterium_pulveris,83,91,8
Mycolicibacterium_pulveris,583,586,3
Mycolicibacterium_pulveris,1275,1323,48
Mycolicibacterium_smegmatis,1,77,76
Mycolicibacterium_smegmatis,83,91,8
Mycolicibacterium_smegmatis,583,586,3
Mycolicibacterium_smegmatis,1275,1323,48
Mycobacterium_shigaense,1,77,76
Mycobacterium_shigaense,83,91,8
Mycobacterium_shigaense,583,586,3
Mycobacterium_shigaense,1275,1323,48
Mycolicibacterium_litorale,1,77,76
Mycolicibacterium_litorale,83,91,8
Mycolicibacterium_litorale,583,586,3
Mycolicibacterium_litorale,1275,1323,48
Mycolicibacter_heraklionensis,1,77,76
Mycolicibacter_heraklionensis,83,91,8
Mycolicibacter_heraklionensis,583,586,3
Mycolicibacter_heraklionensis,1275,1323,48
Mycolicibacter_senuensis,1,77,76
Mycolicibacter_senuensis,83,91,8
Mycolicibacter_senuensis,583,586,3
Mycolicibacter_senuensis,1275,1323,48
Mycobacterium_bohemicum,1,77,76
Mycobacterium_bohemicum,83,91,8
Mycobacterium_bohemicum,583,586,3
Mycobacterium_bohemicum,1275,1323,48
Mycolicibacterium_novocastrense,1,77,76
Mycolicibacterium_novocastrense,83,91,8
Mycolicibacterium_novocastrense,583,586,3
Mycolicibacterium_novocastrense,1275,1323,48
Mycolicibacterium_malmesburyense,1,77,76
Mycolicibacterium_malmesburyense,83,91,8
Mycolicibacterium_malmesburyense,583,586,3
Mycolicibacterium_malmesburyense,1275,1323,48
Mycolicibacterium_komanii,1,77,76
Mycolicibacterium_komanii,83,91,8
Mycolicibacterium_komanii,583,586,3
Mycolicibacterium_komanii,1275,1323,48
Mycobacterium_kyogaense,1,77,76
Mycobacterium_kyogaense,83,91,8
Mycobacterium_kyogaense,583,586,3
Mycobacterium_kyogaense,1275,1323,48
Mycolicibacterium_confluentis,1,77,76
Mycolicibacterium_confluentis,83,91,8
Mycolicibacterium_confluentis,583,586,3
Mycolicibacterium_confluentis,1275,1323,48
Mycobacterium_shinshuense,1,77,76
Mycobacterium_shinshuense,83,91,8
Mycobacterium_shinshuense,583,586,3
Mycobacterium_shinshuense,1275,1323,48
Mycobacterium_montefiorense,1,77,76
Mycobacterium_montefiorense,83,91,8
Mycobacterium_montefiorense,583,586,3
Mycobacterium_montefiorense,1275,1323,48
Mycobacterium_nebraskense,1,77,76
Mycobacterium_nebraskense,83,91,8
Mycobacterium_nebraskense,583,586,3
Mycobacterium_nebraskense,1275,1323,48
Mycobacterium_marinum,1,77,76
Mycobacterium_marinum,83,91,8
Mycobacterium_marinum,583,586,3
Mycobacterium_marinum,1275,1323,48
Mycolicibacterium_austroafricanum,1,77,76
Mycolicibacterium_austroafricanum,83,91,8
Mycolicibacterium_austroafricanum,583,586,3
Mycolicibacterium_austroafricanum,1275,1323,48
Mycobacterium_aquaticum,1,77,76
Mycobacterium_aquaticum,83,91,8
Mycobacterium_aquaticum,583,586,3
Mycobacterium_aquaticum,1275,1323,48
Mycobacterium_pseudoshottsii,1,77,76
Mycobacterium_pseudoshottsii,83,91,8
Mycobacterium_pseudoshottsii,583,586,3
Mycobacterium_pseudoshottsii,1275,1323,48
Mycolicibacterium_obuense,1,77,76
Mycolicibacterium_obuense,83,91,8
Mycolicibacterium_obuense,583,586,3
Mycolicibacterium_obuense,1275,1323,48
Mycolicibacterium_doricum,1,77,76
Mycolicibacterium_doricum,83,91,8
Mycolicibacterium_doricum,583,586,3
Mycolicibacterium_doricum,1275,1323,48
Mycolicibacterium_monacense,1,77,76
Mycolicibacterium_monacense,83,91,8
Mycolicibacterium_monacense,583,586,3
Mycolicibacterium_monacense,1275,1323,48
Mycobacterium_ulcerans,1,77,76
Mycobacterium_ulcerans,83,91,8
Mycobacterium_ulcerans,583,586,3
Mycobacterium_ulcerans,1275,1323,48
Mycobacterium_liflandii,1,77,76
Mycobacterium_liflandii,83,91,8
Mycobacterium_liflandii,583,586,3
Mycobacterium_liflandii,1275,1323,48
Mycolicibacterium_vanbaalenii,1,77,76
Mycolicibacterium_vanbaalenii,83,91,8
Mycolicibacterium_vanbaalenii,583,586,3
Mycolicibacterium_vanbaalenii,1275,1323,48
Mycolicibacterium_insubricum,1,77,76
Mycolicibacterium_insubricum,83,91,8
Mycolicibacterium_insubricum,583,586,3
Mycolicibacterium_insubricum,1275,1323,48
Mycolicibacterium_goodii,1,77,76
Mycolicibacterium_goodii,83,91,8
Mycolicibacterium_goodii,583,586,3
Mycolicibacterium_goodii,1275,1323,48
Mycolicibacterium_flavescens,1,77,76
Mycolicibacterium_flavescens,83,91,8
Mycolicibacterium_flavescens,583,586,3
Mycolicibacterium_flavescens,1275,1323,48
Mycobacterium_florentinum,1,77,76
Mycobacterium_florentinum,83,91,8
Mycobacterium_florentinum,583,586,3
Mycobacterium_florentinum,1275,1323,48
Mycolicibacterium_wolinskyi,1,77,76
Mycolicibacterium_wolinskyi,83,91,8
Mycolicibacterium_wolinskyi,583,586,3
Mycolicibacterium_wolinskyi,1275,1323,48
Mycolicibacterium_brisbanense,1,77,76
Mycolicibacterium_brisbanense,83,91,8
Mycolicibacterium_brisbanense,583,586,3
Mycolicibacterium_brisbanense,1275,1323,48
Mycobacterium_tilburgii,1,77,76
Mycobacterium_tilburgii,83,91,8
Mycobacterium_tilburgii,583,586,3
Mycobacterium_tilburgii,1275,1323,48
Mycolicibacterium_crocinum,583,586,3
Mycolicibacterium_crocinum,1275,1323,48
Mycobacterium_shottsii,1,77,76
Mycobacterium_shottsii,83,91,8
Mycobacterium_shottsii,583,586,3
Mycobacterium_shottsii,1275,1323,48
Mycolicibacter_nonchromogenicus,1,77,76
Mycolicibacter_nonchromogenicus,83,91,8
Mycolicibacter_nonchromogenicus,583,586,3
Mycolicibacter_nonchromogenicus,1275,1323,48
Mycobacterium_neumannii,1,77,76
Mycobacterium_neumannii,83,91,8
Mycobacterium_neumannii,583,586,3
Mycobacterium_neumannii,1275,1323,48
Mycobacterium_paraterrae,1,77,76
Mycobacterium_paraterrae,83,91,8
Mycobacterium_paraterrae,583,586,3
Mycobacterium_paraterrae,1275,1323,48
Mycolicibacterium_houstonense,1,77,76
Mycolicibacterium_houstonense,83,91,8
Mycolicibacterium_houstonense,583,586,3
Mycolicibacterium_houstonense,1275,1323,48
Mycolicibacterium_brumae,1,77,76
Mycolicibacterium_brumae,83,91,8
Mycolicibacterium_brumae,583,586,3
Mycolicibacterium_brumae,1275,1323,48
Mycobacterium_grossiae,1,77,76
Mycobacterium_grossiae,83,91,8
Mycobacterium_grossiae,583,586,3
Mycobacterium_grossiae,1275,1323,48
Mycolicibacterium_phlei,1,77,76
Mycolicibacterium_phlei,83,91,8
Mycolicibacterium_phlei,583,586,3
Mycolicibacterium_phlei,1275,1323,48
Mycolicibacter_kumamotonensis,1,77,76
Mycolicibacter_kumamotonensis,83,91,8
Mycolicibacter_kumamotonensis,583,586,3
Mycolicibacter_kumamotonensis,1275,1323,48
Mycolicibacter_virginiensis,1,77,76
Mycolicibacter_virginiensis,83,91,8
Mycolicibacter_virginiensis,583,586,3
Mycolicibacter_virginiensis,1275,1323,48
Mycolicibacterium_duvalii,1,77,76
Mycolicibacterium_duvalii,83,91,8
Mycolicibacterium_duvalii,583,586,3
Mycolicibacterium_duvalii,1275,1323,48
Mycolicibacterium_hassiacum,1,77,76
Mycolicibacterium_hassiacum,83,91,8
Mycolicibacterium_hassiacum,583,586,3
Mycolicibacterium_hassiacum,1275,1323,48
Mycobacterium_dioxanotrophicus,1,77,76
Mycobacterium_dioxanotrophicus,83,91,8
Mycobacterium_dioxanotrophicus,583,586,3
Mycobacterium_dioxanotrophicus,1275,1323,48
Mycolicibacterium_vaccae,1,77,76
Mycolicibacterium_vaccae,83,91,8
Mycolicibacterium_vaccae,583,586,3
Mycolicibacterium_vaccae,1275,1323,48
Mycolicibacterium_rutilum,1,77,76
Mycolicibacterium_rutilum,83,91,8
Mycolicibacterium_rutilum,583,586,3
Mycolicibacterium_rutilum,1275,1323,48
Mycobacterium_lehmannii,1,77,76
Mycobacterium_lehmannii,83,91,8
Mycobacterium_lehmannii,583,586,3
Mycobacterium_lehmannii,1275,1323,48
Mycolicibacterium_celeriflavum,1,77,76
Mycolicibacterium_celeriflavum,83,91,8
Mycolicibacterium_celeriflavum,583,586,3
Mycolicibacterium_celeriflavum,1275,1323,48
Mycolicibacter_icosiumassiliensis,1,77,76
Mycolicibacter_icosiumassiliensis,83,91,8
Mycolicibacter_icosiumassiliensis,583,586,3
Mycolicibacter_icosiumassiliensis,1275,1323,48
Mycolicibacter_terrae,1,77,76
Mycolicibacter_terrae,83,91,8
Mycolicibacter_terrae,583,586,3
Mycolicibacter_terrae,1275,1323,48
Mycolicibacterium_septicum,1,77,76
Mycolicibacterium_septicum,83,91,8
Mycolicibacterium_septicum,583,586,3
Mycolicibacterium_septicum,1275,1323,48
Mycobacterium_manitobense,1,77,76
Mycobacterium_manitobense,83,91,8
Mycobacterium_manitobense,583,586,3
Mycobacterium_manitobense,1275,1323,48
Mycolicibacterium_thermoresistibile,1,77,76
Mycolicibacterium_thermoresistibile,83,91,8
Mycolicibacterium_thermoresistibile,583,586,3
Mycolicibacterium_thermoresistibile,1275,1323,48
Mycolicibacterium_setense,1,77,76
Mycolicibacterium_setense,83,91,8
Mycolicibacterium_setense,583,586,3
Mycolicibacterium_setense,1275,1323,48
Mycobacterium_stomatepiae,1,77,76
Mycobacterium_stomatepiae,83,91,8
Mycobacterium_stomatepiae,583,586,3
Mycobacterium_stomatepiae,1275,1323,48
Mycolicibacterium_tusciae,1,77,76
Mycolicibacterium_tusciae,83,91,8
Mycolicibacterium_tusciae,583,586,3
Mycolicibacterium_tusciae,1275,1323,48
Mycolicibacter_acidiphilus,1,77,76
Mycolicibacter_acidiphilus,83,91,8
Mycolicibacter_acidiphilus,583,586,3
Mycolicibacter_acidiphilus,1275,1323,48
Mycolicibacterium_parafortuitum,1,77,76
Mycolicibacterium_parafortuitum,83,91,8
Mycolicibacterium_parafortuitum,583,586,3
Mycolicibacterium_parafortuitum,1275,1323,48
Mycolicibacterium_rhodesiae,1,77,76
Mycolicibacterium_rhodesiae,83,91,8
Mycolicibacterium_rhodesiae,583,586,3
Mycolicibacterium_rhodesiae,1275,1323,48
Mycobacterium_syngnathidarum,1,77,76
Mycobacterium_syngnathidarum,83,91,8
Mycobacterium_syngnathidarum,583,586,3
Mycobacterium_syngnathidarum,1275,1323,48
Mycolicibacterium_stellerae,1,77,76
Mycolicibacterium_stellerae,83,91,8
Mycolicibacterium_stellerae,583,586,3
Mycolicibacterium_stellerae,1275,1323,48
Mycobacterium_cookii,1,77,76
Mycobacterium_cookii,83,91,8
Mycobacterium_cookii,583,586,3
Mycobacterium_cookii,1275,1323,48
Mycobacterium_barrassiae,1,77,76
Mycobacterium_barrassiae,83,91,8
Mycobacterium_barrassiae,583,586,3
Mycobacterium_barrassiae,1275,1323,48
Mycolicibacterium_aromaticivorans,1,77,76
Mycolicibacterium_aromaticivorans,83,91,8
Mycolicibacterium_aromaticivorans,583,586,3
Mycolicibacterium_aromaticivorans,1275,1323,48
Mycobacterium_rhizamassiliense,1,77,76
Mycobacterium_rhizamassiliense,83,91,8
Mycobacterium_rhizamassiliense,583,586,3
Mycobacterium_rhizamassiliense,1275,1323,48
Mycolicibacterium_neworleansense,1,77,76
Mycolicibacterium_neworleansense,83,91,8
Mycolicibacterium_neworleansense,583,586,3
Mycolicibacterium_neworleansense,1275,1323,48
Mycolicibacter_engbaekii,1,77,76
Mycolicibacter_engbaekii,83,91,8
Mycolicibacter_engbaekii,583,586,3
Mycolicibacter_engbaekii,1275,1323,48
Mycolicibacterium_acetamidolyticum,1,77,76
Mycolicibacterium_acetamidolyticum,83,91,8
Mycolicibacterium_acetamidolyticum,583,586,3
Mycolicibacterium_acetamidolyticum,1275,1323,48
Mycolicibacterium_fallax,1,77,76
Mycolicibacterium_fallax,83,91,8
Mycolicibacterium_fallax,583,586,3
Mycolicibacterium_fallax,1275,1323,48
Mycolicibacterium_fortuitum,1,77,76
Mycolicibacterium_fortuitum,83,91,8
Mycolicibacterium_fortuitum,583,586,3
Mycolicibacterium_fortuitum,1275,1323,48
Mycolicibacter_arupensis,1,77,76
Mycolicibacter_arupensis,83,91,8
Mycolicibacter_arupensis,583,586,3
Mycolicibacter_arupensis,1275,1323,48
Mycolicibacillus_koreensis,1,77,76
Mycolicibacillus_koreensis,83,91,8
Mycolicibacillus_koreensis,583,586,3
Mycolicibacillus_koreensis,1275,1323,48
Mycolicibacter_minnesotensis,1,77,76
Mycolicibacter_minnesotensis,83,91,8
Mycolicibacter_minnesotensis,583,586,3
Mycolicibacter_minnesotensis,1275,1323,48
Mycolicibacterium_gadium,1,77,76
Mycolicibacterium_gadium,83,91,8
Mycolicibacterium_gadium,583,586,3
Mycolicibacterium_gadium,1275,1323,48
Mycolicibacterium_aichiense,1,77,76
Mycolicibacterium_aichiense,83,91,8
Mycolicibacterium_aichiense,583,586,3
Mycolicibacterium_aichiense,1275,1323,48
Mycolicibacterium_pallens,1,77,76
Mycolicibacterium_pallens,83,91,8
Mycolicibacterium_pallens,583,586,3
Mycolicibacterium_pallens,1275,1323,48
Mycolicibacterium_peregrinum,1,77,76
Mycolicibacterium_peregrinum,83,91,8
Mycolicibacterium_peregrinum,583,586,3
