sp,start,end,len
Mycobacteroides_massiliense,11286,11287,1
Mycobacteroides_massiliense,11312,11313,1
Mycobacteroides_massiliense,11473,11474,1
Mycobacteroides_massiliense,11520,11521,1
Mycobacteroides_massiliense,11532,11533,1
Mycobacteroides_massiliense,11566,11567,1
Mycobacteroides_massiliense,11635,11636,1
Mycobacteroides_massiliense,11782,11783,1
Mycobacteroides_massiliense,11823,11824,1
Mycobacteroides_massiliense,11826,11827,1
Mycobacteroides_massiliense,11831,11836,5
Mycobacteroides_massiliense,11847,11852,5
Mycobacteroides_massiliense,11859,11860,1
Mycobacteroides_massiliense,11864,11866,2
Mycobacteroides_massiliense,11877,11878,1
Mycobacteroides_massiliense,11992,11994,2
Mycobacteroides_massiliense,12029,12030,1
Mycobacteroides_massiliense,12068,12069,1
Mycobacteroides_massiliense,12194,12195,1
Mycobacteroides_massiliense,12211,12214,3
Mycobacteroides_massiliense,12220,12221,1
Mycobacteroides_massiliense,12222,12227,5
Mycobacteroides_massiliense,12237,12238,1
Mycobacteroides_massiliense,12360,12369,9
Mycobacteroides_massiliense,12371,12372,1
Mycobacteroides_massiliense,12374,12388,14
Mycobacteroides_massiliense,12391,12400,9
Mycobacteroides_massiliense,12454,12455,1
Mycobacteroides_massiliense,12739,12740,1
Mycobacteroides_massiliense,12798,12925,127
Mycobacteroides_massiliense,13451,13452,1
Mycobacteroides_massiliense,13453,13454,1
Mycobacteroides_massiliense,13508,13509,1
Mycobacterium_intracellulare,21,39,18
Mycobacterium_intracellulare,43,46,3
Mycobacterium_intracellulare,53,71,18
Mycobacterium_intracellulare,87,107,20
Mycobacterium_intracellulare,117,132,15
Mycobacterium_intracellulare,133,136,3
Mycobacterium_intracellulare,346,349,3
Mycobacterium_intracellulare,1542,1691,149
Mycobacterium_intracellulare,3317,3381,64
Mycobacterium_intracellulare,3414,3420,6
Mycobacterium_intracellulare,3424,3460,36
Mycobacterium_intracellulare,3476,3479,3
Mycobacterium_intracellulare,3485,3491,6
Mycobacterium_intracellulare,3642,3645,3
Mycobacterium_intracellulare,3650,3653,3
Mycobacterium_intracellulare,3782,3788,6
Mycobacterium_intracellulare,4400,4406,6
Mycobacterium_intracellulare,4407,4413,6
Mycobacterium_intracellulare,4417,4426,9
Mycobacterium_intracellulare,4432,4445,13
Mycobacterium_intracellulare,4452,4455,3
Mycobacterium_intracellulare,4456,4462,6
Mycobacterium_intracellulare,4468,4480,12
Mycobacterium_intracellulare,4483,4486,3
Mycobacterium_intracellulare,4540,4552,12
Mycobacterium_intracellulare,4555,4564,9
Mycobacterium_intracellulare,4567,4573,6
Mycobacterium_intracellulare,4581,4584,3
Mycobacterium_intracellulare,5163,5169,6
Mycobacterium_intracellulare,5170,5179,9
Mycobacterium_intracellulare,5181,5190,9
Mycobacterium_intracellulare,5197,5199,2
Mycobacterium_intracellulare,5201,5204,3
Mycobacterium_intracellulare,5206,5214,8
Mycobacterium_intracellulare,5218,5230,12
Mycobacterium_intracellulare,5231,5241,10
Mycobacterium_intracellulare,5247,5253,6
Mycobacterium_intracellulare,5401,5402,1
Mycobacterium_intracellulare,6015,6016,1
Mycobacterium_intracellulare,6428,6464,36
Mycobacterium_intracellulare,6470,6494,24
Mycobacterium_intracellulare,7178,7254,76
Mycobacterium_intracellulare,7260,7268,8
Mycobacterium_intracellulare,7760,7763,3
Mycobacterium_intracellulare,8452,8500,48
Mycobacterium_intracellulare,8577,8578,1
Mycobacterium_intracellulare,8584,8599,15
Mycobacterium_intracellulare,8601,8603,2
Mycobacterium_intracellulare,8609,8610,1
Mycobacterium_intracellulare,8661,8662,1
Mycobacterium_intracellulare,8703,8704,1
Mycobacterium_intracellulare,8720,8721,1
Mycobacterium_intracellulare,8733,8735,2
Mycobacterium_intracellulare,8739,8742,3
Mycobacterium_intracellulare,8930,8931,1
Mycobacterium_intracellulare,8980,8982,2
Mycobacterium_intracellulare,8996,8998,2
Mycobacterium_intracellulare,9120,9121,1
Mycobacterium_intracellulare,9370,9372,2
Mycobacterium_intracellulare,9546,9547,1
Mycobacterium_intracellulare,9812,9813,1
Mycobacterium_intracellulare,9982,9986,4
Mycobacterium_intracellulare,10076,10078,2
Mycobacterium_intracellulare,10157,10158,1
Mycobacterium_intracellulare,10261,10262,1
Mycobacterium_intracellulare,10310,10312,2
Mycobacterium_intracellulare,10313,10315,2
Mycobacterium_intracellulare,10325,10326,1
Mycobacterium_intracellulare,10352,10353,1
Mycobacterium_intracellulare,10370,10371,1
Mycobacterium_intracellulare,10411,10412,1
Mycobacterium_intracellulare,10434,10435,1
Mycobacterium_intracellulare,10448,10449,1
Mycobacterium_intracellulare,10476,10477,1
Mycobacterium_intracellulare,10491,10492,1
Mycobacterium_intracellulare,10526,10527,1
Mycobacterium_intracellulare,10546,10649,103
Mycobacterium_intracellulare,10828,10830,2
Mycobacterium_intracellulare,10832,10846,14
Mycobacterium_intracellulare,10864,10865,1
Mycobacterium_intracellulare,10914,10915,1
Mycobacterium_intracellulare,10965,10977,12
Mycobacterium_intracellulare,11085,11086,1
Mycobacterium_intracellulare,11143,11144,1
Mycobacterium_intracellulare,11243,11244,1
Mycobacterium_intracellulare,11260,11261,1
Mycobacterium_intracellulare,11262,11263,1
Mycobacterium_intracellulare,11265,11267,2
Mycobacterium_intracellulare,11286,11287,1
Mycobacterium_intracellulare,11312,11313,1
Mycobacterium_intracellulare,11473,11474,1
Mycobacterium_intracellulare,11505,11511,6
Mycobacterium_intracellulare,11513,11514,1
Mycobacterium_intracellulare,11519,11521,2
Mycobacterium_intracellulare,11523,11533,10
Mycobacterium_intracellulare,11566,11567,1
Mycobacterium_intracellulare,11590,11591,1
Mycobacterium_intracellulare,11782,11783,1
Mycobacterium_intracellulare,11823,11824,1
Mycobacterium_intracellulare,11826,11827,1
Mycobacterium_intracellulare,11831,11836,5
Mycobacterium_intracellulare,11848,11850,2
Mycobacterium_intracellulare,11851,11852,1
Mycobacterium_intracellulare,11859,11860,1
Mycobacterium_intracellulare,11864,11866,2
Mycobacterium_intracellulare,11877,11878,1
Mycobacterium_intracellulare,11993,11994,1
Mycobacterium_intracellulare,12029,12030,1
Mycobacterium_intracellulare,12068,12069,1
Mycobacterium_intracellulare,12207,12208,1
Mycobacterium_intracellulare,12211,12212,1
Mycobacterium_intracellulare,12213,12214,1
Mycobacterium_intracellulare,12218,12222,4
Mycobacterium_intracellulare,12225,12227,2
Mycobacterium_intracellulare,12237,12238,1
Mycobacterium_intracellulare,12360,12369,9
Mycobacterium_intracellulare,12371,12380,9
Mycobacterium_intracellulare,12384,12390,6
Mycobacterium_intracellulare,12391,12400,9
Mycobacterium_intracellulare,12454,12455,1
Mycobacterium_intracellulare,12738,12740,2
Mycobacterium_intracellulare,12798,12925,127
Mycobacterium_intracellulare,13451,13452,1
Mycobacterium_intracellulare,13453,13454,1
Mycobacterium_intracellulare,13508,13509,1
Mycobacterium_yongonense,21,39,18
Mycobacterium_yongonense,43,46,3
Mycobacterium_yongonense,53,71,18
Mycobacterium_yongonense,87,107,20
Mycobacterium_yongonense,117,132,15
Mycobacterium_yongonense,133,136,3
Mycobacterium_yongonense,346,349,3
Mycobacterium_yongonense,1542,1691,149
Mycobacterium_yongonense,3317,3381,64
Mycobacterium_yongonense,3414,3420,6
Mycobacterium_yongonense,3424,3460,36
Mycobacterium_yongonense,3476,3479,3
Mycobacterium_yongonense,3485,3491,6
Mycobacterium_yongonense,3642,3645,3
Mycobacterium_yongonense,3650,3653,3
Mycobacterium_yongonense,3655,3667,12
Mycobacterium_yongonense,3782,3788,6
Mycobacterium_yongonense,4400,4406,6
Mycobacterium_yongonense,4407,4413,6
Mycobacterium_yongonense,4417,4426,9
Mycobacterium_yongonense,4432,4445,13
Mycobacterium_yongonense,4452,4455,3
Mycobacterium_yongonense,4456,4462,6
Mycobacterium_yongonense,4468,4480,12
Mycobacterium_yongonense,4483,4486,3
Mycobacterium_yongonense,4555,4564,9
Mycobacterium_yongonense,4567,4573,6
Mycobacterium_yongonense,5163,5169,6
Mycobacterium_yongonense,5170,5179,9
Mycobacterium_yongonense,5181,5190,9
Mycobacterium_yongonense,5197,5199,2
Mycobacterium_yongonense,5201,5204,3
Mycobacterium_yongonense,5206,5214,8
Mycobacterium_yongonense,5218,5230,12
Mycobacterium_yongonense,5231,5241,10
Mycobacterium_yongonense,5247,5253,6
Mycobacterium_yongonense,5401,5402,1
Mycobacterium_yongonense,6015,6016,1
Mycobacterium_yongonense,6428,6464,36
Mycobacterium_yongonense,6470,6494,24
Mycobacterium_yongonense,7178,7254,76
Mycobacterium_yongonense,7260,7268,8
Mycobacterium_yongonense,7760,7763,3
Mycobacterium_yongonense,8452,8500,48
Mycobacterium_yongonense,8577,8578,1
Mycobacterium_yongonense,8584,8599,15
Mycobacterium_yongonense,8601,8603,2
Mycobacterium_yongonense,8609,8610,1
Mycobacterium_yongonense,8661,8662,1
Mycobacterium_yongonense,8703,8704,1
Mycobacterium_yongonense,8720,8721,1
Mycobacterium_yongonense,8733,8735,2
Mycobacterium_yongonense,8739,8742,3
Mycobacterium_yongonense,8930,8931,1
Mycobacterium_yongonense,8980,8982,2
Mycobacterium_yongonense,8996,8998,2
Mycobacterium_yongonense,9110,9111,1
Mycobacterium_yongonense,9120,9121,1
Mycobacterium_yongonense,9370,9372,2
Mycobacterium_yongonense,9546,9547,1
Mycobacterium_yongonense,9812,9813,1
Mycobacterium_yongonense,9982,9986,4
Mycobacterium_yongonense,10076,10078,2
Mycobacterium_yongonense,10157,10158,1
Mycobacterium_yongonense,10261,10262,1
Mycobacterium_yongonense,10310,10312,2
Mycobacterium_yongonense,10313,10315,2
Mycobacterium_yongonense,10325,10326,1
Mycobacterium_yongonense,10352,10353,1
Mycobacterium_yongonense,10370,10371,1
Mycobacterium_yongonense,10411,10412,1
Mycobacterium_yongonense,10434,10435,1
Mycobacterium_yongonense,10448,10449,1
Mycobacterium_yongonense,10476,10477,1
Mycobacterium_yongonense,10491,10492,1
Mycobacterium_yongonense,10526,10527,1
Mycobacterium_yongonense,10546,10649,103
Mycobacterium_yongonense,10828,10830,2
Mycobacterium_yongonense,10832,10846,14
Mycobacterium_yongonense,10864,10865,1
Mycobacterium_yongonense,10914,10915,1
Mycobacterium_yongonense,10965,10977,12
Mycobacterium_yongonense,11085,11086,1
Mycobacterium_yongonense,11143,11144,1
Mycobacterium_yongonense,11243,11244,1
Mycobacterium_yongonense,11260,11261,1
Mycobacterium_yongonense,11262,11263,1
Mycobacterium_yongonense,11265,11267,2
Mycobacterium_yongonense,11286,11287,1
Mycobacterium_yongonense,11312,11313,1
Mycobacterium_yongonense,11473,11474,1
Mycobacterium_yongonense,11505,11511,6
Mycobacterium_yongonense,11513,11514,1
Mycobacterium_yongonense,11519,11521,2
Mycobacterium_yongonense,11523,11533,10
Mycobacterium_yongonense,11566,11567,1
Mycobacterium_yongonense,11590,11591,1
Mycobacterium_yongonense,11782,11783,1
Mycobacterium_yongonense,11823,11824,1
Mycobacterium_yongonense,11826,11827,1
Mycobacterium_yongonense,11831,11836,5
Mycobacterium_yongonense,11848,11850,2
Mycobacterium_yongonense,11851,11852,1
Mycobacterium_yongonense,11859,11860,1
Mycobacterium_yongonense,11864,11866,2
Mycobacterium_yongonense,11877,11878,1
Mycobacterium_yongonense,11993,11994,1
Mycobacterium_yongonense,12029,12030,1
Mycobacterium_yongonense,12068,12069,1
Mycobacterium_yongonense,12207,12208,1
Mycobacterium_yongonense,12211,12212,1
Mycobacterium_yongonense,12213,12214,1
Mycobacterium_yongonense,12218,12222,4
Mycobacterium_yongonense,12225,12227,2
Mycobacterium_yongonense,12237,12238,1
Mycobacterium_yongonense,12360,12369,9
Mycobacterium_yongonense,12371,12380,9
Mycobacterium_yongonense,12384,12390,6
Mycobacterium_yongonense,12391,12400,9
Mycobacterium_yongonense,12454,12455,1
Mycobacterium_yongonense,12738,12740,2
Mycobacterium_yongonense,12798,12925,127
Mycobacterium_yongonense,13451,13452,1
Mycobacterium_yongonense,13453,13454,1
Mycobacterium_yongonense,13508,13509,1
Mycobacteroides_bolletii,1,10,9
Mycobacteroides_bolletii,24,39,15
Mycobacteroides_bolletii,43,46,3
Mycobacteroides_bolletii,53,115,62
Mycobacteroides_bolletii,117,132,15
Mycobacteroides_bolletii,133,136,3
Mycobacteroides_bolletii,346,349,3
Mycobacteroides_bolletii,1542,1691,149
Mycobacteroides_bolletii,3320,3326,6
Mycobacteroides_bolletii,3333,3361,28
Mycobacteroides_bolletii,3364,3365,1
Mycobacteroides_bolletii,3372,3374,2
Mycobacteroides_bolletii,3411,3480,69
Mycobacteroides_bolletii,3485,3491,6
Mycobacteroides_bolletii,3642,3645,3
Mycobacteroides_bolletii,3650,3653,3
Mycobacteroides_bolletii,3655,3667,12
Mycobacteroides_bolletii,3782,3788,6
Mycobacteroides_bolletii,4400,4406,6
Mycobacteroides_bolletii,4407,4413,6
Mycobacteroides_bolletii,4424,4425,1
Mycobacteroides_bolletii,4433,4445,12
Mycobacteroides_bolletii,4452,4455,3
Mycobacteroides_bolletii,4456,4462,6
Mycobacteroides_bolletii,4468,4486,18
Mycobacteroides_bolletii,4540,4552,12
Mycobacteroides_bolletii,4555,4564,9
Mycobacteroides_bolletii,4567,4573,6
Mycobacteroides_bolletii,4582,4585,3
Mycobacteroides_bolletii,5163,5169,6
Mycobacteroides_bolletii,5170,5179,9
Mycobacteroides_bolletii,5181,5190,9
Mycobacteroides_bolletii,5197,5199,2
Mycobacteroides_bolletii,5201,5204,3
Mycobacteroides_bolletii,5206,5214,8
Mycobacteroides_bolletii,5218,5230,12
Mycobacteroides_bolletii,5231,5241,10
Mycobacteroides_bolletii,5247,5253,6
Mycobacteroides_bolletii,5401,5402,1
Mycobacteroides_bolletii,6015,6016,1
Mycobacteroides_bolletii,6431,6467,36
Mycobacteroides_bolletii,6470,6494,24
Mycobacteroides_bolletii,7178,7254,76
Mycobacteroides_bolletii,7260,7268,8
Mycobacteroides_bolletii,8452,8500,48
Mycobacteroides_bolletii,8577,8578,1
Mycobacteroides_bolletii,8584,8603,19
Mycobacteroides_bolletii,8609,8610,1
Mycobacteroides_bolletii,8661,8662,1
Mycobacteroides_bolletii,8703,8704,1
Mycobacteroides_bolletii,8720,8721,1
Mycobacteroides_bolletii,8733,8735,2
Mycobacteroides_bolletii,8739,8742,3
Mycobacteroides_bolletii,8930,8931,1
Mycobacteroides_bolletii,8981,8997,16
Mycobacteroides_bolletii,9120,9121,1
Mycobacteroides_bolletii,9370,9372,2
Mycobacteroides_bolletii,9546,9547,1
Mycobacteroides_bolletii,9812,9814,2
Mycobacteroides_bolletii,9982,9986,4
Mycobacteroides_bolletii,10076,10077,1
Mycobacteroides_bolletii,10157,10158,1
Mycobacteroides_bolletii,10261,10262,1
Mycobacteroides_bolletii,10310,10312,2
Mycobacteroides_bolletii,10313,10315,2
Mycobacteroides_bolletii,10325,10326,1
Mycobacteroides_bolletii,10370,10371,1
Mycobacteroides_bolletii,10434,10435,1
Mycobacteroides_bolletii,10448,10449,1
Mycobacteroides_bolletii,10476,10477,1
Mycobacteroides_bolletii,10491,10492,1
Mycobacteroides_bolletii,10526,10527,1
Mycobacteroides_bolletii,10546,10649,103
Mycobacteroides_bolletii,10828,10839,11
Mycobacteroides_bolletii,10841,10846,5
Mycobacteroides_bolletii,10864,10865,1
Mycobacteroides_bolletii,10914,10915,1
Mycobacteroides_bolletii,10955,10974,19
Mycobacteroides_bolletii,10975,10980,5
Mycobacteroides_bolletii,11085,11086,1
Mycobacteroides_bolletii,11143,11144,1
Mycobacteroides_bolletii,11243,11244,1
Mycobacteroides_bolletii,11260,11261,1
Mycobacteroides_bolletii,11265,11267,2
Mycobacteroides_bolletii,11286,11287,1
Mycobacteroides_bolletii,11312,11313,1
Mycobacteroides_bolletii,11473,11474,1
Mycobacteroides_bolletii,11520,11521,1
Mycobacteroides_bolletii,11532,11533,1
Mycobacteroides_bolletii,11566,11567,1
Mycobacteroides_bolletii,11635,11636,1
Mycobacteroides_bolletii,11782,11783,1
Mycobacteroides_bolletii,11823,11824,1
Mycobacteroides_bolletii,11826,11827,1
Mycobacteroides_bolletii,11831,11836,5
Mycobacteroides_bolletii,11847,11852,5
Mycobacteroides_bolletii,11859,11860,1
Mycobacteroides_bolletii,11864,11866,2
Mycobacteroides_bolletii,11877,11878,1
Mycobacteroides_bolletii,11992,11994,2
Mycobacteroides_bolletii,12029,12030,1
Mycobacteroides_bolletii,12068,12069,1
Mycobacteroides_bolletii,12194,12195,1
Mycobacteroides_bolletii,12211,12214,3
Mycobacteroides_bolletii,12220,12221,1
Mycobacteroides_bolletii,12222,12227,5
Mycobacteroides_bolletii,12237,12238,1
Mycobacteroides_bolletii,12360,12369,9
Mycobacteroides_bolletii,12371,12372,1
Mycobacteroides_bolletii,12374,12388,14
Mycobacteroides_bolletii,12391,12400,9
Mycobacteroides_bolletii,12454,12455,1
Mycobacteroides_bolletii,12739,12740,1
Mycobacteroides_bolletii,12798,12925,127
Mycobacteroides_bolletii,13451,13452,1
Mycobacteroides_bolletii,13453,13454,1
Mycobacteroides_bolletii,13508,13509,1
Mycobacterium_hominissuis,1,10,9
Mycobacterium_hominissuis,24,36,12
Mycobacterium_hominissuis,43,46,3
Mycobacterium_hominissuis,53,71,18
Mycobacterium_hominissuis,87,107,20
Mycobacterium_hominissuis,117,132,15
Mycobacterium_hominissuis,133,136,3
Mycobacterium_hominissuis,346,349,3
Mycobacterium_hominissuis,1542,1691,149
Mycobacterium_hominissuis,3317,3381,64
Mycobacterium_hominissuis,3414,3420,6
Mycobacterium_hominissuis,3424,3460,36
Mycobacterium_hominissuis,3485,3491,6
Mycobacterium_hominissuis,3642,3645,3
Mycobacterium_hominissuis,3650,3653,3
Mycobacterium_hominissuis,3655,3667,12
Mycobacterium_hominissuis,3782,3788,6
Mycobacterium_hominissuis,4400,4406,6
Mycobacterium_hominissuis,4407,4413,6
Mycobacterium_hominissuis,4417,4426,9
Mycobacterium_hominissuis,4432,4445,13
Mycobacterium_hominissuis,4452,4455,3
Mycobacterium_hominissuis,4456,4462,6
Mycobacterium_hominissuis,4468,4480,12
Mycobacterium_hominissuis,4483,4486,3
Mycobacterium_hominissuis,4540,4552,12
Mycobacterium_hominissuis,4555,4564,9
Mycobacterium_hominissuis,4567,4573,6
Mycobacterium_hominissuis,4581,4584,3
Mycobacterium_hominissuis,5163,5169,6
Mycobacterium_hominissuis,5170,5179,9
Mycobacterium_hominissuis,5181,5190,9
Mycobacterium_hominissuis,5197,5199,2
Mycobacterium_hominissuis,5201,5204,3
Mycobacterium_hominissuis,5206,5214,8
Mycobacterium_hominissuis,5218,5230,12
Mycobacterium_hominissuis,5231,5241,10
Mycobacterium_hominissuis,5247,5253,6
Mycobacterium_hominissuis,5401,5402,1
Mycobacterium_hominissuis,6015,6016,1
Mycobacterium_hominissuis,6428,6464,36
Mycobacterium_hominissuis,6470,6494,24
Mycobacterium_hominissuis,7178,7254,76
Mycobacterium_hominissuis,7260,7268,8
Mycobacterium_hominissuis,7760,7763,3
Mycobacterium_hominissuis,8452,8500,48
Mycobacterium_hominissuis,8577,8578,1
Mycobacterium_hominissuis,8584,8599,15
Mycobacterium_hominissuis,8601,8603,2
Mycobacterium_hominissuis,8609,8610,1
Mycobacterium_hominissuis,8661,8662,1
Mycobacterium_hominissuis,8703,8704,1
Mycobacterium_hominissuis,8720,8721,1
Mycobacterium_hominissuis,8733,8735,2
Mycobacterium_hominissuis,8739,8742,3
Mycobacterium_hominissuis,8930,8931,1
Mycobacterium_hominissuis,8980,8982,2
Mycobacterium_hominissuis,8996,8998,2
Mycobacterium_hominissuis,9120,9121,1
Mycobacterium_hominissuis,9370,9372,2
Mycobacterium_hominissuis,9546,9547,1
Mycobacterium_hominissuis,9812,9813,1
Mycobacterium_hominissuis,9984,9986,2
Mycobacterium_hominissuis,10076,10078,2
Mycobacterium_hominissuis,10157,10158,1
Mycobacterium_hominissuis,10261,10262,1
Mycobacterium_hominissuis,10310,10312,2
Mycobacterium_hominissuis,10313,10315,2
Mycobacterium_hominissuis,10325,10326,1
Mycobacterium_hominissuis,10352,10353,1
Mycobacterium_hominissuis,10370,10371,1
Mycobacterium_hominissuis,10434,10435,1
Mycobacterium_hominissuis,10448,10449,1
Mycobacterium_hominissuis,10476,10477,1
Mycobacterium_hominissuis,10491,10492,1
Mycobacterium_hominissuis,10526,10527,1
Mycobacterium_hominissuis,10546,10649,103
Mycobacterium_hominissuis,10828,10830,2
Mycobacterium_hominissuis,10832,10846,14
Mycobacterium_hominissuis,10864,10865,1
Mycobacterium_hominissuis,10914,10915,1
Mycobacterium_hominissuis,10965,10977,12
Mycobacterium_hominissuis,11085,11086,1
Mycobacterium_hominissuis,11143,11144,1
Mycobacterium_hominissuis,11243,11244,1
Mycobacterium_hominissuis,11260,11261,1
Mycobacterium_hominissuis,11262,11263,1
Mycobacterium_hominissuis,11265,11267,2
Mycobacterium_hominissuis,11286,11287,1
Mycobacterium_hominissuis,11312,11313,1
Mycobacterium_hominissuis,11473,11474,1
Mycobacterium_hominissuis,11505,11511,6
Mycobacterium_hominissuis,11513,11514,1
Mycobacterium_hominissuis,11520,11521,1
Mycobacterium_hominissuis,11523,11533,10
Mycobacterium_hominissuis,11566,11567,1
Mycobacterium_hominissuis,11590,11591,1
Mycobacterium_hominissuis,11782,11783,1
Mycobacterium_hominissuis,11823,11824,1
Mycobacterium_hominissuis,11826,11827,1
Mycobacterium_hominissuis,11831,11836,5
Mycobacterium_hominissuis,11848,11850,2
Mycobacterium_hominissuis,11851,11852,1
Mycobacterium_hominissuis,11859,11860,1
Mycobacterium_hominissuis,11864,11866,2
Mycobacterium_hominissuis,11877,11878,1
Mycobacterium_hominissuis,11993,11994,1
Mycobacterium_hominissuis,12029,12030,1
Mycobacterium_hominissuis,12068,12069,1
Mycobacterium_hominissuis,12207,12208,1
Mycobacterium_hominissuis,12211,12212,1
Mycobacterium_hominissuis,12213,12214,1
Mycobacterium_hominissuis,12218,12222,4
Mycobacterium_hominissuis,12225,12227,2
Mycobacterium_hominissuis,12237,12238,1
Mycobacterium_hominissuis,12360,12369,9
Mycobacterium_hominissuis,12371,12372,1
Mycobacterium_hominissuis,12374,12380,6
Mycobacterium_hominissuis,12384,12390,6
Mycobacterium_hominissuis,12391,12400,9
Mycobacterium_hominissuis,12454,12455,1
Mycobacterium_hominissuis,12738,12740,2
Mycobacterium_hominissuis,12798,12925,127
Mycobacterium_hominissuis,13451,13452,1
Mycobacterium_hominissuis,13453,13454,1
Mycobacterium_hominissuis,13508,13509,1
Mycobacterium_chimaera,21,39,18
Mycobacterium_chimaera,43,46,3
Mycobacterium_chimaera,53,71,18
Mycobacterium_chimaera,87,107,20
Mycobacterium_chimaera,117,132,15
Mycobacterium_chimaera,133,136,3
Mycobacterium_chimaera,346,349,3
Mycobacterium_chimaera,1542,1691,149
Mycobacterium_chimaera,3317,3381,64
Mycobacterium_chimaera,3414,3420,6
Mycobacterium_chimaera,3424,3460,36
Mycobacterium_chimaera,3476,3479,3
Mycobacterium_chimaera,3485,3491,6
Mycobacterium_chimaera,3642,3645,3
Mycobacterium_chimaera,3650,3653,3
Mycobacterium_chimaera,3782,3788,6
Mycobacterium_chimaera,4400,4406,6
Mycobacterium_chimaera,4407,4413,6
Mycobacterium_chimaera,4417,4426,9
Mycobacterium_chimaera,4432,4445,13
Mycobacterium_chimaera,4452,4455,3
Mycobacterium_chimaera,4456,4462,6
Mycobacterium_chimaera,4468,4480,12
Mycobacterium_chimaera,4483,4486,3
Mycobacterium_chimaera,4555,4564,9
Mycobacterium_chimaera,4567,4573,6
Mycobacterium_chimaera,5163,5169,6
Mycobacterium_chimaera,5170,5179,9
Mycobacterium_chimaera,5181,5190,9
Mycobacterium_chimaera,5197,5199,2
Mycobacterium_chimaera,5201,5204,3
Mycobacterium_chimaera,5206,5214,8
Mycobacterium_chimaera,5218,5230,12
Mycobacterium_chimaera,5231,5241,10
Mycobacterium_chimaera,5247,5253,6
Mycobacterium_chimaera,5401,5402,1
