sp,start,end,len
Mycobacterium_paragordonae,245,250,5
Mycobacterium_paragordonae,257,260,3
Mycobacterium_paragordonae,295,319,24
Mycobacterium_paragordonae,321,329,8
Mycobacterium_paragordonae,338,339,1
Mycobacterium_paragordonae,419,429,10
Mycobacterium_paragordonae,432,433,1
Mycobacterium_paragordonae,446,450,4
Mycobacterium_avium,45,47,2
Mycobacterium_avium,164,167,3
Mycobacterium_avium,168,169,1
Mycobacterium_avium,176,177,1
Mycobacterium_avium,183,184,1
Mycobacterium_avium,187,188,1
Mycobacterium_avium,192,198,6
Mycobacterium_avium,212,213,1
Mycobacterium_avium,232,233,1
Mycobacterium_avium,245,250,5
Mycobacterium_avium,256,258,2
Mycobacterium_avium,299,316,17
Mycobacterium_avium,321,329,8
Mycobacterium_avium,338,339,1
Mycobacterium_avium,419,429,10
Mycobacterium_avium,432,433,1
Mycobacterium_avium,438,440,2
Mycobacterium_avium,446,447,1
Mycobacterium_avium,462,463,1
Mycobacterium_avium,478,479,1
Mycolicibacterium_smegmatis,45,48,3
Mycolicibacterium_smegmatis,165,166,1
Mycolicibacterium_smegmatis,168,169,1
Mycolicibacterium_smegmatis,176,177,1
Mycolicibacterium_smegmatis,183,184,1
Mycolicibacterium_smegmatis,187,188,1
Mycolicibacterium_smegmatis,192,198,6
Mycobacteroides_chelonae,45,49,4
Mycolicibacterium_vaccae,46,47,1
Mycobacteroides_immunogenum,45,48,3
Mycolicibacterium_phlei,46,47,1
Mycobacteroides_saopaulense,45,49,4
Mycobacterium_lepromatosis,45,49,4
Mycobacterium_lepromatosis,164,167,3
Mycobacterium_lepromatosis,168,169,1
Mycobacterium_lepromatosis,183,184,1
Mycobacterium_lepromatosis,187,188,1
Mycobacterium_lepromatosis,192,198,6
Mycobacterium_lepromatosis,212,213,1
Mycobacterium_lepromatosis,232,233,1
Mycobacterium_lepromatosis,245,250,5
Mycobacterium_lepromatosis,257,258,1
Mycobacterium_lepromatosis,299,315,16
Mycobacterium_lepromatosis,321,329,8
Mycobacterium_lepromatosis,338,340,2
Mycobacterium_lepromatosis,419,425,6
Mycobacterium_lepromatosis,432,433,1
Mycobacterium_lepromatosis,477,479,2
Mycolicibacterium_fortuitum,45,48,3
Mycolicibacterium_fortuitum,165,167,2
Mycolicibacterium_fortuitum,168,169,1
Mycolicibacterium_fortuitum,176,177,1
Mycolicibacterium_fortuitum,183,184,1
Mycolicibacterium_fortuitum,187,188,1
Mycolicibacterium_fortuitum,192,198,6
Mycolicibacterium_fortuitum,222,223,1
Mycolicibacterium_fortuitum,232,233,1
Mycolicibacterium_fortuitum,246,249,3
Mycolicibacterium_fortuitum,257,258,1
Mycolicibacterium_diernhoferi,46,47,1
Mycolicibacterium_pallens,46,47,1
Mycobacterium_shottsii,45,48,3
Mycobacterium_shottsii,164,167,3
Mycobacterium_shottsii,168,169,1
Mycobacterium_shottsii,176,177,1
Mycobacterium_shottsii,183,184,1
Mycobacterium_shottsii,187,188,1
Mycobacterium_shottsii,192,198,6
Mycobacterium_shottsii,212,213,1
Mycobacterium_shottsii,232,233,1
Mycobacterium_shottsii,245,250,5
Mycobacterium_shottsii,257,261,4
Mycobacterium_shottsii,299,315,16
Mycobacterium_shottsii,323,329,6
Mycobacterium_shottsii,338,339,1
Mycobacterium_shottsii,397,398,1
Mycobacterium_shottsii,417,429,12
Mycobacterium_shottsii,432,433,1
Mycobacterium_shottsii,446,451,5
Mycobacterium_shottsii,476,479,3
Mycolicibacter_heraklionensis,45,48,3
Mycolicibacterium_holsaticum,46,47,1
Mycobacterium_malmoense,45,49,4
Mycobacterium_malmoense,164,167,3
Mycobacterium_malmoense,168,169,1
Mycobacterium_malmoense,176,177,1
Mycobacterium_malmoense,183,184,1
Mycobacterium_malmoense,187,188,1
Mycobacterium_malmoense,192,198,6
Mycobacterium_malmoense,212,213,1
Mycobacterium_malmoense,232,233,1
Mycobacterium_malmoense,245,250,5
Mycobacterium_malmoense,256,258,2
Mycobacterium_malmoense,299,316,17
Mycobacterium_malmoense,321,329,8
Mycobacterium_malmoense,338,339,1
Mycobacterium_malmoense,419,430,11
Mycobacterium_malmoense,432,433,1
Mycobacterium_malmoense,446,450,4
Mycobacterium_malmoense,462,463,1
Mycobacterium_malmoense,476,479,3
Mycolicibacterium_senegalense,45,48,3
Mycolicibacterium_senegalense,168,169,1
Mycolicibacterium_senegalense,176,177,1
Mycolicibacterium_senegalense,183,184,1
Mycolicibacterium_senegalense,187,188,1
Mycolicibacterium_senegalense,192,198,6
Mycolicibacterium_senegalense,222,223,1
Mycolicibacterium_senegalense,232,233,1
Mycolicibacterium_senegalense,246,249,3
Mycolicibacterium_senegalense,257,258,1
Mycolicibacterium_farcinogenes,45,48,3
Mycolicibacterium_farcinogenes,168,169,1
Mycolicibacterium_farcinogenes,176,177,1
Mycolicibacterium_farcinogenes,183,184,1
Mycolicibacterium_farcinogenes,187,188,1
Mycolicibacterium_farcinogenes,192,198,6
Mycolicibacterium_farcinogenes,222,223,1
Mycolicibacterium_farcinogenes,232,233,1
Mycolicibacterium_farcinogenes,246,249,3
Mycolicibacterium_farcinogenes,257,258,1
Mycobacterium_ulcerans,45,48,3
Mycobacterium_ulcerans,164,167,3
Mycobacterium_ulcerans,168,169,1
Mycobacterium_ulcerans,176,177,1
Mycobacterium_ulcerans,183,184,1
Mycobacterium_ulcerans,187,188,1
Mycobacterium_ulcerans,192,198,6
Mycobacterium_ulcerans,212,213,1
Mycobacterium_ulcerans,232,233,1
Mycobacterium_ulcerans,245,250,5
Mycobacterium_ulcerans,257,261,4
Mycobacterium_ulcerans,299,315,16
Mycobacterium_ulcerans,323,329,6
Mycobacterium_ulcerans,338,339,1
Mycobacterium_ulcerans,397,398,1
Mycobacterium_ulcerans,417,429,12
Mycobacterium_ulcerans,432,433,1
Mycobacterium_ulcerans,446,451,5
Mycobacterium_ulcerans,476,479,3
Mycobacterium_spongiae,45,49,4
Mycobacterium_spongiae,155,156,1
Mycobacterium_spongiae,164,167,3
Mycobacterium_spongiae,168,169,1
Mycobacterium_spongiae,176,177,1
Mycobacterium_spongiae,183,184,1
Mycobacterium_spongiae,187,188,1
Mycobacterium_spongiae,192,198,6
Mycobacterium_spongiae,212,213,1
Mycobacterium_spongiae,232,233,1
Mycobacterium_spongiae,245,250,5
Mycobacterium_spongiae,257,258,1
Mycobacterium_spongiae,295,319,24
Mycobacterium_spongiae,321,329,8
Mycobacterium_spongiae,338,339,1
Mycolicibacterium_phocaicum,45,48,3
Mycolicibacterium_crocinum,46,47,1
Mycolicibacterium_goodii,46,47,1
Mycolicibacterium_goodii,166,167,1
Mycolicibacterium_goodii,168,169,1
Mycolicibacterium_goodii,176,177,1
Mycolicibacterium_goodii,183,184,1
Mycolicibacterium_goodii,187,188,1
Mycolicibacterium_goodii,192,198,6
Mycolicibacillus_parakoreensis,46,47,1
Mycobacterium_kansasii,45,49,4
Mycobacterium_kansasii,164,167,3
Mycobacterium_kansasii,168,169,1
Mycobacterium_kansasii,176,177,1
Mycobacterium_kansasii,183,184,1
Mycobacterium_kansasii,187,188,1
Mycobacterium_kansasii,192,198,6
Mycobacterium_kansasii,212,213,1
Mycobacterium_kansasii,232,233,1
Mycobacterium_kansasii,245,250,5
Mycobacterium_kansasii,257,260,3
Mycobacterium_kansasii,300,315,15
Mycobacterium_kansasii,321,329,8
Mycobacterium_kansasii,338,339,1
Mycobacterium_kansasii,397,398,1
Mycobacterium_kansasii,419,430,11
Mycobacterium_kansasii,432,433,1
Mycobacterium_kansasii,446,451,5
Mycobacterium_kansasii,476,479,3
Mycobacterium_ostraviense,45,49,4
Mycobacterium_ostraviense,164,167,3
Mycobacterium_ostraviense,168,169,1
Mycobacterium_ostraviense,176,177,1
Mycobacterium_ostraviense,183,184,1
Mycobacterium_ostraviense,187,188,1
Mycobacterium_ostraviense,192,198,6
Mycobacterium_ostraviense,212,213,1
Mycobacterium_ostraviense,232,233,1
Mycobacterium_ostraviense,245,250,5
Mycobacterium_ostraviense,257,261,4
Mycobacterium_ostraviense,308,313,5
Mycobacterium_ostraviense,323,329,6
Mycobacterium_ostraviense,338,339,1
Mycobacterium_ostraviense,397,398,1
Mycobacterium_ostraviense,419,429,10
Mycobacterium_ostraviense,432,433,1
Mycobacterium_ostraviense,446,451,5
Mycobacterium_ostraviense,476,479,3
Mycolicibacterium_rufum,46,47,1
Mycobacterium_kubicae,45,48,3
Mycobacterium_kubicae,164,167,3
Mycobacterium_kubicae,168,169,1
Mycobacterium_kubicae,176,177,1
Mycobacterium_kubicae,183,184,1
Mycobacterium_kubicae,187,188,1
Mycobacterium_kubicae,192,198,6
Mycobacterium_kubicae,212,213,1
Mycobacterium_kubicae,232,233,1
Mycobacterium_kubicae,245,250,5
Mycobacterium_kubicae,257,261,4
Mycobacterium_kubicae,299,314,15
Mycobacterium_kubicae,323,329,6
Mycobacterium_kubicae,338,339,1
Mycolicibacterium_mengxianglii,46,47,1
Mycolicibacterium_baixiangningiae,46,47,1
Mycobacterium_heckeshornense,45,47,2
Mycobacterium_heckeshornense,164,167,3
Mycobacterium_heckeshornense,176,177,1
Mycobacterium_heckeshornense,183,198,15
Mycobacterium_heckeshornense,212,213,1
Mycobacterium_heckeshornense,232,233,1
Mycobacterium_heckeshornense,245,250,5
Mycobacterium_heckeshornense,299,316,17
Mycobacterium_heckeshornense,338,339,1
Mycobacterium_heckeshornense,346,347,1
Mycolicibacterium_boenickei,45,48,3
Mycobacterium_gordonae,45,48,3
Mycobacterium_gordonae,164,167,3
Mycobacterium_gordonae,168,169,1
Mycobacterium_gordonae,176,177,1
Mycobacterium_gordonae,183,184,1
Mycobacterium_gordonae,187,188,1
Mycobacterium_gordonae,192,198,6
Mycobacterium_gordonae,212,213,1
Mycobacterium_gordonae,232,233,1
Mycobacterium_gordonae,245,250,5
Mycobacterium_gordonae,257,260,3
Mycobacterium_gordonae,295,319,24
Mycobacterium_gordonae,321,329,8
Mycobacterium_gordonae,338,339,1
Mycobacterium_gordonae,419,429,10
Mycobacterium_gordonae,432,433,1
Mycobacterium_gordonae,446,450,4
Mycobacterium_paraintracellulare,45,49,4
Mycobacterium_paraintracellulare,164,167,3
Mycobacterium_paraintracellulare,168,169,1
Mycobacterium_paraintracellulare,176,177,1
Mycobacterium_paraintracellulare,183,184,1
Mycobacterium_paraintracellulare,187,188,1
Mycobacterium_paraintracellulare,192,198,6
Mycobacterium_paraintracellulare,212,213,1
Mycobacterium_paraintracellulare,232,233,1
Mycobacterium_paraintracellulare,245,250,5
Mycobacterium_paraintracellulare,256,258,2
Mycobacterium_paraintracellulare,299,316,17
Mycobacterium_paraintracellulare,321,329,8
Mycobacterium_paraintracellulare,338,339,1
Mycobacterium_paraintracellulare,419,429,10
Mycobacterium_paraintracellulare,432,433,1
Mycobacterium_paraintracellulare,446,447,1
Mycobacterium_paraintracellulare,462,463,1
Mycobacterium_paraintracellulare,478,479,1
Mycobacterium_lentiflavum,45,49,4
Mycobacterium_lentiflavum,164,167,3
Mycobacterium_lentiflavum,168,169,1
Mycobacterium_lentiflavum,176,177,1
Mycobacterium_lentiflavum,183,184,1
Mycobacterium_lentiflavum,187,188,1
Mycobacterium_lentiflavum,192,198,6
Mycobacterium_lentiflavum,212,213,1
Mycobacterium_lentiflavum,232,233,1
Mycobacterium_lentiflavum,245,250,5
Mycobacterium_lentiflavum,256,258,2
Mycobacterium_lentiflavum,303,314,11
Mycobacterium_lentiflavum,321,329,8
Mycobacterium_lentiflavum,338,339,1
Mycobacterium_lentiflavum,418,430,12
Mycobacterium_lentiflavum,432,433,1
Mycobacterium_lentiflavum,462,463,1
Mycobacterium_lentiflavum,475,477,2
Mycobacterium_lentiflavum,478,479,1
Mycolicibacter_virginiensis,45,48,3
Mycolicibacterium_thermoresistibile,164,167,3
Mycolicibacterium_thermoresistibile,183,184,1
Mycolicibacterium_thermoresistibile,187,188,1
Mycolicibacterium_thermoresistibile,192,198,6
Mycolicibacterium_thermoresistibile,212,213,1
Mycolicibacter_terrae,45,49,4
Mycobacterium_basiliense,45,48,3
Mycobacterium_basiliense,164,167,3
Mycobacterium_basiliense,168,169,1
Mycobacterium_basiliense,176,177,1
Mycobacterium_basiliense,183,184,1
Mycobacterium_basiliense,187,188,1
Mycobacterium_basiliense,192,198,6
Mycobacterium_basiliense,212,213,1
Mycobacterium_basiliense,232,233,1
Mycobacterium_basiliense,245,250,5
Mycobacterium_basiliense,257,258,1
Mycobacterium_basiliense,299,314,15
Mycobacterium_basiliense,321,322,1
Mycobacterium_basiliense,323,329,6
Mycobacterium_basiliense,338,339,1
Mycobacterium_basiliense,397,398,1
Mycobacterium_basiliense,419,429,10
Mycobacterium_basiliense,432,433,1
Mycobacterium_basiliense,446,451,5
Mycolicibacterium_hassiacum,45,47,2
Mycolicibacterium_aurum,46,47,1
Mycolicibacterium_chitae,45,47,2
Mycolicibacterium_vanbaalenii,46,47,1
Mycolicibacterium_aubagnense,45,48,3
Mycolicibacterium_chubuense,46,47,1
Mycobacterium_liflandii,45,48,3
Mycobacterium_liflandii,164,167,3
Mycobacterium_liflandii,168,169,1
Mycobacterium_liflandii,176,177,1
Mycobacterium_liflandii,183,184,1
Mycobacterium_liflandii,187,188,1
Mycobacterium_liflandii,192,198,6
Mycobacterium_liflandii,212,213,1
Mycobacterium_liflandii,232,233,1
Mycobacterium_liflandii,245,250,5
Mycobacterium_liflandii,257,261,4
Mycobacterium_liflandii,299,315,16
Mycobacterium_liflandii,323,329,6
Mycobacterium_liflandii,338,339,1
Mycobacterium_liflandii,397,398,1
Mycobacterium_liflandii,417,429,12
Mycobacterium_liflandii,432,433,1
Mycobacterium_liflandii,446,451,5
Mycobacterium_liflandii,476,479,3
Mycolicibacterium_rhodesiae,46,47,1
Mycolicibacter_sinensis,1,329,328
Mycolicibacter_sinensis,338,339,1
Mycolicibacter_sinensis,400,401,1
Mycolicibacter_sinensis,415,433,18
Mycolicibacter_sinensis,446,450,4
Mycolicibacter_sinensis,476,479,3
Mycolicibacterium_gilvum,46,47,1
Mycobacterium_haemophilum,45,49,4
Mycobacterium_haemophilum,164,167,3
Mycobacterium_haemophilum,168,169,1
Mycobacterium_haemophilum,176,177,1
Mycobacterium_haemophilum,183,184,1
Mycobacterium_haemophilum,187,188,1
Mycobacterium_haemophilum,192,198,6
Mycobacterium_haemophilum,212,213,1
Mycobacterium_haemophilum,232,233,1
Mycobacterium_haemophilum,245,250,5
Mycobacterium_haemophilum,257,258,1
Mycobacterium_haemophilum,321,329,8
Mycobacterium_haemophilum,338,339,1
Mycobacterium_haemophilum,419,429,10
Mycobacterium_haemophilum,432,433,1
Mycobacterium_haemophilum,477,479,2
Mycobacterium_paraterrae,45,48,3
Mycobacterium_paraterrae,168,169,1
Mycobacterium_paraterrae,176,177,1
Mycobacterium_paraterrae,183,184,1
Mycobacterium_paraterrae,187,188,1
Mycobacterium_paraterrae,192,198,6
Mycolicibacterium_brumae,46,47,1
Mycolicibacterium_monacense,46,47,1
Mycobacterium_xenopi,164,167,3
Mycobacterium_xenopi,168,169,1
Mycobacterium_xenopi,176,177,1
Mycobacterium_xenopi,183,184,1
Mycobacterium_xenopi,187,188,1
Mycobacterium_xenopi,192,214,22
Mycobacterium_xenopi,245,250,5
Mycobacterium_xenopi,299,329,30
Mycobacterium_xenopi,338,341,3
Mycolicibacterium_parafortuitum,45,48,3
Mycolicibacterium_pulveris,46,47,1
Mycolicibacterium_pulveris,164,167,3
Mycolicibacterium_pulveris,168,169,1
Mycolicibacterium_pulveris,176,177,1
Mycolicibacterium_pulveris,183,184,1
Mycolicibacterium_pulveris,187,188,1
Mycolicibacterium_pulveris,192,198,6
Mycolicibacterium_tokaiense,46,47,1
Mycolicibacterium_moriokaense,46,47,1
Mycolicibacterium_moriokaense,166,167,1
Mycolicibacterium_moriokaense,168,169,1
Mycolicibacterium_moriokaense,176,177,1
Mycolicibacterium_moriokaense,183,184,1
Mycolicibacterium_moriokaense,187,188,1
Mycolicibacterium_moriokaense,192,198,6
Mycolicibacterium_aichiense,45,48,3
Mycobacterium_novum,1,329,328
Mycobacterium_novum,338,339,1
Mycobacterium_novum,400,401,1
Mycobacterium_novum,415,433,18
Mycobacterium_novum,443,444,1
Mycobacterium_novum,446,450,4
Mycobacterium_novum,476,479,3
Mycolicibacterium_duvalii,46,47,1
Mycolicibacterium_fallax,46,47,1
Mycolicibacterium_alvei,46,47,1
Mycobacterium_simiae,45,49,4
Mycobacterium_simiae,164,167,3
Mycobacterium_simiae,168,169,1
Mycobacterium_simiae,176,177,1
Mycobacterium_simiae,183,184,1
Mycobacterium_simiae,187,188,1
Mycobacterium_simiae,192,198,6
Mycobacterium_simiae,212,213,1
Mycobacterium_simiae,232,233,1
Mycobacterium_simiae,245,250,5
Mycobacterium_simiae,256,258,2
Mycobacterium_simiae,303,314,11
Mycobacterium_simiae,321,329,8
Mycobacterium_simiae,338,339,1
Mycobacterium_simiae,419,429,10
Mycobacterium_simiae,432,433,1
Mycobacterium_simiae,446,450,4
Mycobacterium_simiae,476,479,3
Mycobacterium_noviomagense,45,47,2
Mycobacterium_noviomagense,164,167,3
Mycobacterium_noviomagense,168,169,1
Mycobacterium_noviomagense,176,177,1
Mycobacterium_noviomagense,183,184,1
Mycobacterium_noviomagense,187,188,1
Mycobacterium_noviomagense,212,213,1
Mycobacterium_noviomagense,232,233,1
Mycobacterium_noviomagense,245,249,4
Mycobacterium_noviomagense,252,258,6
Mycobacterium_noviomagense,296,329,33
Mycobacterium_noviomagense,338,339,1
Mycobacterium_noviomagense,346,347,1
Mycobacterium_paraseoulense,45,49,4
Mycobacterium_paraseoulense,155,156,1
Mycobacterium_paraseoulense,164,167,3
Mycobacterium_paraseoulense,168,169,1
Mycobacterium_paraseoulense,176,177,1
Mycobacterium_paraseoulense,183,184,1
Mycobacterium_paraseoulense,187,188,1
Mycobacterium_paraseoulense,192,198,6
Mycobacterium_paraseoulense,212,213,1
Mycobacterium_paraseoulense,232,233,1
Mycobacterium_paraseoulense,245,250,5
Mycobacterium_paraseoulense,256,258,2
Mycobacterium_paraseoulense,299,316,17
Mycobacterium_paraseoulense,321,329,8
Mycobacterium_paraseoulense,338,339,1
Mycobacterium_paraseoulense,419,429,10
Mycobacterium_paraseoulense,432,433,1
Mycobacterium_paraseoulense,446,447,1
Mycobacterium_paraseoulense,462,463,1
Mycobacterium_paraseoulense,478,479,1
Mycolicibacterium_litorale,46,47,1
Mycobacterium_stomatepiae,45,49,4
Mycobacterium_stomatepiae,164,167,3
Mycobacterium_stomatepiae,168,169,1
Mycobacterium_stomatepiae,176,177,1
Mycobacterium_stomatepiae,183,184,1
Mycobacterium_stomatepiae,187,188,1
Mycobacterium_stomatepiae,192,198,6
Mycobacterium_stomatepiae,212,213,1
Mycobacterium_stomatepiae,232,233,1
Mycobacterium_stomatepiae,245,250,5
Mycobacterium_stomatepiae,256,258,2
